id,title,description,experience_level,type,location,location_code,upload_date,source,source_id,organization,skills,occupations
2071,Senior Accountant,"Epsilon Net SA, the largest IT group of companies in Greece and the No.1 Best Workplace in Tech 2023 is seeking for the Accounting department, a Senior Accountant.
Responsibilities:
• Review & control accounting entries
• Supervision of GL Accounting
• Accruals calculation
• Procession of Reconciliations (Bank accounts, checks receivable, checks payables, intercompany accounts)
• Collaboration with auditors during preliminary and year-and processes
• Preparation and submission of tax documents for companies (monthly and annual obligations)
• Preparation and reviewing of financial statements (IFRS)
• Reporting for the Board of Directors, senior management, external auditors and financial planning services
Requirements:
• BSc degree in Accounting, Finance, Data Analysis or relevant
• Over 3 years of proven experience in the financial services industry, or audit firms of international reputation
• Great knowledge of Greek taxation and accounting
• In-depth understanding of Generally Accepted Accounting Principles (GAAP)
• Familiarity with financial accounting statements
• Experience with general ledger functions and the month-end/year-end close process
• Accuracy and attention to detail
We Offer:
• Multi-awarded working environment (10 Best Workplaces Hellas, 4 Best Workplaces Europe, 2 Best Workplaces™ for Women, 1 Best Workplace in Technology Awards)
• Competitive remuneration package
• Ongoing training, opportunities & career development
• Private medical insurance
• Psychological support line
• Online personal- -training programs
• Free participation in Epsilon Training & Epsilon College educational programs",Senior,Full-time,"Athens, Greece",EL,2024-08-30,kariera.gr,166603,,"['http://data.europa.eu/esco/skill/08371fe9-c658-4f6a-966f-71dbb0ab683d', 'http://data.europa.eu/esco/skill/1ddc021d-d818-4731-904f-842d7491f419', 'http://data.europa.eu/esco/skill/49dd67a9-d0a6-4375-b856-85e09032fdac', 'http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1', 'http://data.europa.eu/esco/skill/d0c425c6-e3de-465e-923d-d4d30ec4be9b', 'http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b']","['http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b', 'http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21', 'http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d', 'http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae', 'http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897', 'http://data.europa.eu/esco/isco/C2411', 'http://data.europa.eu/esco/isco/C3313']"
2097,ROASTERS / WRAPPERS,"Bakers/wrappers wanted for full and permanent employment.
Necessary qualifications:

Work experience in a similar position

We offer:

Net earnings €7.50/hour
Insurance coverage

Send resumes to e-mail: infoergasiapt@gmail.com
Contact phone: 6948602465",Senior,Full-time,"Patra, Greece",EL,2024-08-30,kariera.gr,166576,,['http://data.europa.eu/esco/skill/fcd02121-ae3e-4d20-92ee-e2e368658a45'],[]
2098,UNSPECIFIED STAFF FOR FOCUS,"Unskilled people aged 24-40 are wanted for permanent, full-time, afternoon, five-day employment with working hours 18:00 – 02:00 to train and work at the grill, pie and burger posts.
Net salary of €800/month and salary progression are offered
Send resumes to e-mail: lcviografiko@gmail.com
Contact phone number: 6909110454 (contact hours 10:00 – 15:00 & 18:00 - 21:00)",No experience / No degree,Full-time,"Patra, Greece",EL,2024-08-30,kariera.gr,166563,,[],[]
2111,CREPE - BURGER,"We are looking for people for the crepe-burger production position for full and permanent employment
Necessary qualifications:

Work experience in a similar position

We offer:

Net earnings €6/hour
Insurance coverage

Send resumes to e-mail: infoergasiacb@gmail.com
Contact phone: 6948602465",Senior,Full-time,"Patra, Greece",EL,2024-08-30,kariera.gr,166544,,['http://data.europa.eu/esco/skill/fcd02121-ae3e-4d20-92ee-e2e368658a45'],[]
2132,"Senior Director, E2E Network Solutions","Pfizer careers are like no other. In our culture of individual ownership, we believe in our ability to improve future healthcare, and potential to transform millions of lives. We’re looking for new talent to join our global community, to unearth new innovative therapies that make the world a healthier place.
Role Overview:We are seeking a Senior Director, E2E Network Solutions to join the Digital Manufacturing Team. They will be responsible for spearheading ownership of solutions, products, and dashboards with broader applications than manufacturing. For example, this includes owning the Digital Operations Center (DOC) product suite as it stands today while also looking for opportunities to expand and consolidate existing DOC capabilities to merge manufacturing, quality, and supply chain processes into a seamless, data-driven insight engine. DOC is a custom-Pfizer product suite designed to be a collaboration and management tool that enables a harmonized, digital view of manufacturing operations at all levels in the PGS organization and can be accessed on multiple devices.In addition to DOC, solutions and products under this leader include Digital Manufacturing Intelligence & AI (MDA), Connected Worker & Shop Floor (SF) Products, Predictive Operations Suite, E2E Visibility & Analytics. They will be responsible for the delivery of the products and supporting tools to optimize operational efficiency and effectiveness, support process improvement, and data-driven decision-making.This role requires a strong leader who can collaborate across disciplines to integrate advanced analytics, business intelligence, predictive analytics, and AI/ML innovations into practical, scalable solutions that drive continuous improvement and competitive advantage. This team includes data scientists who can partner with PGS teams to apply statistics, machine learning, artificial intelligence, and other mathematical tools to business data.In addition to developing new products, solutions, and dashboards, they will be expected to advance opportunities to consolidate data similar products within the existing portfolio. Furthermore, when a new dashboard or data product is requested, the lead should first evaluate whether a current tool could be used or adapted to meet the business need before adding net new solutions and products to the portfolio.
Basic Requirements:

Bachelor’s degree in Business Analytics, Operations Management, Data Science, or a related field.
15+ years experience with a minimum of 7+ years in operational analytics or a related field, with significant leadership experience in a complex, multi-functional organization.
Expertise in data analytics tools, statistical software, and enterprise resource planning (ERP) systems.

Additional Skills/Preferences:

Master’s degree in Business Analytics, Operations Management, Data Science, or a related field.
Exceptional ability to think strategically and analytically to solve complex operational challenges.
Strong communication and interpersonal skills, capable of effectively leading teams and presenting insights to executive management.
Proven leadership skills with the ability to drive team performance and foster a positive work environment.
Excellent project management skills, with a track record of successfully leading large-scale analytics projects.

Additional Information:

This role may require occasional travel to sites for team collaboration and stakeholder meetings.

We offer comprehensive and generous benefits and programs to help our colleagues lead healthy lives and to support each of life’s moments.  Benefits offered include a 401(k) plan with Pfizer Matching Contributions and an additional Pfizer Retirement Savings Contribution, paid vacation, holiday and personal days, paid caregiver/parental and medical leave, and health benefits to include medical, prescription drug, dental and vision coverage. Learn more at Pfizer Candidate Site – U.S. Benefits | (uscandidates.mypfizerbenefits.com). Pfizer compensation structures and benefit packages are aligned based on the location of hire.",Senior,Full-time,"Thessaloniki, Greece",EL,2024-08-30,kariera.gr,166528,,"['http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c', 'http://data.europa.eu/esco/skill/2d140a3a-45a6-4248-80dd-b3760ebc9cc6', 'http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176', 'http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378', 'http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9', 'http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31', 'http://data.europa.eu/esco/skill/a6354281-5578-46ac-a9db-d179d9962b98', 'http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2', 'http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562', 'http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01', 'http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081']","['http://data.europa.eu/esco/occupation/0a5356bc-7f81-4e40-971d-c1dc789c5fb4', 'http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f', 'http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30', 'http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2', 'http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955', 'http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5', 'http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268', 'http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825', 'http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241', 'http://data.europa.eu/esco/isco/C2262']"
2152,ASSISTANT ACCOUNTANT,"Candidate Profile:



Previous experience in the full range of services of an accounting office
Necessary Experience of at least two (2) years in accounting books of B' or even C' category
Very good knowledge of MS Office 
Very good knowledge of the English language
Experience in Epsilon Net accounting programs and customer service would be highly appreciated




Allowances


Competitive remuneration package
Very good development prospects
Excellent working environment",Mid-level,Full-time,"Marousi, Greece",EL,2024-08-30,kariera.gr,166516,,['http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535'],['http://data.europa.eu/esco/isco/C3313']
2189,Accountant,"A law firm based in Athens is looking for a full-time Accountant to staff its accounting department.
Necessary qualifications:
 University or TEI degree in economics or accounting  Previous experience of at least 5 years in B' and C' category books  Knowledge of tax and labor legislation, VAT, ELP  Very good knowledge of English  Desirable knowledge of Epsilon Net program  Very good knowledge of Microsoft Office  Organizational skills, accuracy and attention to detail  Ability to take responsibility and solve problems
Job subject:
 Control and registration of documents, collections, payments and other accounting records  Keeping books B and C category, knowledge of the mydata application  Drafting of annual and periodic financial statements  Submission of VAT, withholding taxes, intra-community, Intrastat, tax returns of natural and legal persons  Providing support in tax audits  Communication with banks and public authorities
The company offers: a competitive salary package and development prospects (Salaries: 1,300 - 1,500 euros net) Interested parties are requested to send a CV to: accounting@markoulakoslaw.gr",Senior,Full-time,"Athens, Greece",EL,2024-08-30,kariera.gr,166462,,"['http://data.europa.eu/esco/skill/3d427a49-4f85-42cd-8a92-62d4a34f41a1', 'http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869', 'http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23', 'http://data.europa.eu/esco/skill/db27065e-3c06-4f89-aa55-48fd87dabf82']","['http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b', 'http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6']"
2282,SOFTWARE DEVELOPER (Senior-Level),"G-Logic SA specializes in advanced and integrated IT solutions for every business. It has state-of-the-art tools for the development of innovative software programs that can be operated from any device (PC, Tablet, Smartphone, Web), covering all the needs of the modern business world. It is the first company that in the year 2000 built traceability systems (TRACE), which it continuously upgrades, as a result of which it occupies a leading position in the field of Industrial Production and Food, with over 2,100 installed applications in businesses.
For the staffing of the Planning Team, it is asking to hire:
SOFTWARE DEVELOPER (Senior-Level) 
The candidate should have: 

Experience in software development with C#, Visual Studio
Knowledge of DevExpress and/or SyncFusion
Knowledge of ASP programming. NET Core Framework (Web API)
Experience in ASP applications. .NETCore MVC
Experience in Entity Framework and/or O/R Mapping and Code Patterns
Required Knowledge in SQL Server

It will be considered as an additional advantage:

Familiarity with Azure services and infrastructure
Experience in developing ERPs, CMS, CRMs and/or financial systems
Experience in microservices and reactive programming

Necessary skills and qualifications:

Degree in Computer Science or Programmers
Knowledge of English with fluency in written and spoken language
Driver's license and completed military service (for men)

Working at G-LOGIC :

Competitive salary package based on qualifications and seniority
Gain high-level knowledge by participating in important cutting-edge projects
Continuous education and training
Ability to grow in a competitive environment
Pleasant and at the same time demanding working conditions, which promote the development of the employees and the Company",Senior,Full-time,"Kallithea, Greece",EL,2024-08-30,kariera.gr,166345,,"['http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/4f5ccaad-0e4f-4e9f-8246-47765564387d', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0', 'http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259', 'http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca', 'http://data.europa.eu/esco/skill/94193295-26de-42e5-a8e9-2ef7597e59f5']","['http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b', 'http://data.europa.eu/esco/isco/C2514']"
2308,Machine Operators,"A large industry in Koropi is looking to hire immediately:
                                                        Machine Operators 
Role Description:

Ensuring proper operation of the production machine.
Monitor the machine and record malfunctions to inform the Shift Supervisor about machine performance.
Participate in problem solving.

Main tasks:

Performing manual tasks in order to complete the production of the final product.
Intervention in case of damage or malfunction of the machine following the operating instructions of the machine and the Production Shift Supervisor.
Faithful adherence to occupational health and safety regulations arising from legislation and the company as well as hygiene and quality protocols.
Work on a rolling shift schedule.

Desired Skills:

Responsibility in the execution of the work.
Consistency in the resulting obligations.
Good cooperation with the Team.

The company offers:

Net monthly earnings €900 - €1100
Private insurance for employee and family
Meal plans €100 per month 
Transportation by company coach from areas of Eastern Attica
Career development opportunities 
Friendly work environment.",No experience / No degree,Full-time,"Kropia, Greece",EL,2024-08-30,kariera.gr,166302,,"['http://data.europa.eu/esco/skill/2dbdd054-896a-4167-8f11-e9b9ebcf199d', 'http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e', 'http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869']",['http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5']
2329,"Manager, Back-End Application Development","ROLE SUMMARYAt Pfizer we make medicines and vaccines that change patients' lives with a global reach of over 780 million patients.Pfizer Digital is the organization charged with winning the digital race in the pharmaceutical industry. We apply our expertise in technology, innovation and our business to support Pfizer in this mission.The Biopharma, Patient & CDI (C4) team builds and maintains the platforms and capabilities that enable Pfizer Business Units to connect digitally with our external customers and effectively engage and collaborate across teams internally.  This includes all digital (web, mobile, omni-channel, & devices) products, platforms, services, and experiences in service of patients, HCPs, payors, pharmacists, or clinical sites. We build advanced cloud-based technology solutions at a global scale that positively impact Pfizer business performance.Patient and Marketplace Corp. Affairs: Within C4, the Patient and Marketplace Corp. Affairs team is accountable for delivering patient-facing digital companions and external marketplace solutions to increase customer value and simplify specialty pharma services to ensure patients can acquire Pfizer breakthroughs.​The U.S. Channels and Global Web Experience team directly owns and operates Pfizer.com, the operation of our primary U.S. corporate social channels, and the look and feel of our regional corporate sites around the world, consulting and supporting objectives from various stakeholders across the entire company, as well as directly setting objectives and delivering on them.The Back-End Application Development Manager leads the designing, developing, and implementing of moderately complex cutting-edge solutions for Pfizer's digital marketing initiatives (specifically, maintaining and expanding upon the code that powers our global corporate websites). The Back-End Application Developer plays a crucial role in Pfizer's pursuit of breakthroughs by pushing the boundaries of digital experiences and creating captivating solutions that drive patient engagement, knowledge sharing, and commercial success.




ROLE RESPONSIBILITIESSubject Matter Expertise - General

Design and develop digital solutions utilizing the latest development tools, frameworks, and platforms to build cutting-edge solutions that deliver exceptional user experiences.
Implement source code management best practices to maintain high standards of code quality, integrity and consistency.
Applies knowledge of internal/external business challenges to provide input into recommendations for improvements to products, processes or services
Define and Implement best practices in usability, accessibility, and user interface design to ensure seamless and intuitive customer interactions within digital solutions.
Conduct and document thorough testing and debugging of digital solutions to identify and resolve any technical issues or performance bottlenecks.
Integrate digital solutions with other digital marketing technologies and platforms, such as content management systems, analytics, and personalization engines.
Ensure compliance with relevant regulations, security protocols, and industry best practices related to application development and deployment.
Act as primary back-end application developer for Pfizer.com (and functionality shared with our regional sites), performing all tasks necessary from bug fixing and tier 1 support up to advanced, emergency problem-solving and new, complex enhancement requests, in coordination with the Technical lead, Platform team and other relevant parties.
Provide direction to and integration contributions from other back-end developers, both from within the team and from agency/vendor partners.

Strategic Leadership & Delivery

Participate in the ideation and prototyping of digital solutions, collaborating with cross-functional teams to explore new and optimized ways of solution development. Take appropriate risks to advance new concepts and methodologies that are moderately complex.
Make decisions that may require developing new options to resolve moderately complex problems.





BASIC QUALIFICATIONS

Bsc degree with at least 5 years of experience OR Masters with at least 3 year of experience, in Computer Science, Software Engineering, or a related technical field.
Experience as an individual contributor/practitioner.
Application development, with comprehensive knowledge and proven experience in Drupal/PHP/MySQL stack development technologies, platforms, and frameworks.
Experience with microservices architecture, RESTful API integrations and containerization technologies like Docker.
Knowledge of AWS services like Fargate, S3, Aurora, EFS, CloudFront and demonstrated understanding of cloud application architectures.
Familiarity with agile methodologies (Scrum, Kanban), continuous integration, continuous deployment (CI/CD) processes and JIRA/Confluence.
Experience in Python/Scripting.
Solid understanding and awareness of security topics like DDOS Attacks, SQL Injections, Content Security Policies, Cross Site Scripting, Cross Origin Requests.
Solid understanding and awareness of Drupal's security concepts like Users, Roles, Permissions, Anonymous user access levels.
Excellent problem-solving and troubleshooting skills, with the ability to debug and optimize complex applications.
Ability to work collaboratively in a cross-functional team environment and communicate technical concepts effectively to both technical and non-technical audiences.
Passion for exploring emerging technologies and driving innovation.
Strong attention to detail and commitment to delivering high-quality, engaging, and user-friendly experiences.
Familiarity with agile development methodologies and project management practices.

PREFERRED QUALIFICATIONS

Advanced degree or relevant certifications.
Experience with Microsoft Technology Stack, including .NET framework & SharePoint, and demonstrated understanding of cloud application architectures.
Experience in performance monitoring tools like Kibana/New Relic/Wormly/Lighthouse/Xhprof/Blazemeter is a plus.
Familiarity with front end modern application frameworks and tools such as node.js, Angular.js, Ionic, Apple Swift, kotlin, Vue.js. and / or back end frameworks and tools such as Java, Laravel, Drupal, Python, PHP.

Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.
To apply please visit our website www.pfizercareers.com and search job Manager, Back-End Application Development id 4918500.",Senior,Full-time,"Thessaloniki, Greece",EL,2024-08-29,kariera.gr,166277,,"['http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6', 'http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a', 'http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2', 'http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389', 'http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9', 'http://data.europa.eu/esco/skill/1de3942b-99d8-41e8-9ef0-fbc9e9f6307b', 'http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146', 'http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68', 'http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f', 'http://data.europa.eu/esco/skill/4cb51222-3e2e-417c-9a5c-e9ccf262721d', 'http://data.europa.eu/esco/skill/51e79cb4-fab3-404c-88f3-cd4a1bd5879e', 'http://data.europa.eu/esco/skill/56a10e3e-c9e7-4d39-b6f1-6013398fcb3a', 'http://data.europa.eu/esco/skill/5b26f08b-88bc-45f0-b901-530d7786466b', 'http://data.europa.eu/esco/skill/7e5147d1-60b1-4a68-804b-1f5cb0396b91', 'http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e', 'http://data.europa.eu/esco/skill/9531fe02-1e1f-4a36-95f7-a76a77cd4b8d', 'http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c', 'http://data.europa.eu/esco/skill/be64bb4c-84ac-4c83-8cc7-fc8593e15136', 'http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a', 'http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41', 'http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d', 'http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68', 'http://data.europa.eu/esco/skill/d8567009-7c6f-43fb-82fb-7154ed8ebca9', 'http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221']","['http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763', 'http://data.europa.eu/esco/occupation/0ddbf393-38f1-4c22-b14c-fe775008f321', 'http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22', 'http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c', 'http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb', 'http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c', 'http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae', 'http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02', 'http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce', 'http://data.europa.eu/esco/occupation/9e285322-2cfa-430f-9b66-41be57d698e2', 'http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027', 'http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5', 'http://data.europa.eu/esco/occupation/dc97adbe-f807-4ad8-8f3c-c24b3416cdef', 'http://data.europa.eu/esco/isco/C11']"
2482,.Net Developer (.netDev-09.24),"ACS MAEE, a courier company, a member of the Quest Group, with a leading position in the market, is looking to hire a .Net Developer with knowledge of ASP.NET, C#, SQL Server and RESTful APIs. The right candidate will contribute to the development and maintenance of high quality web applications.
Responsibilities

Development and maintenance of web applications using ASP.NET and C#.
Design and management of applications in SQL Server databases.
Development and integration of RESTful APIs.
Working and participating in application implementation and analysis teams

Necessary qualifications

Bachelor's degree in IT or related field.
Very good knowledge of .NET technologies, C#
Experience in a similar position 3+ years
Extensive experience in SQL Server and RESTful APIs
Familiarity with source control systems (Git)",Mid-level,Full-time,"Aigaleo, Greece",EL,2024-08-29,kariera.gr,166097,,"['http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead']","['http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2', 'http://data.europa.eu/esco/occupation/3a959644-beed-4afc-8e57-d5068ae6a43e']"
